"id";"kind";"numfuses"
1016348928;"sing";3
1016561874;"sing";1
1016703838;"sing";1
1016739329;"sing";1
1016810311;"sing";1
1016845802;"sing";3
1017094239;"sing";4
1017129730;"sing";1
1018052496;"sing";2
1018584861;"sing";2
1018655843;"sing";1
1019046244;"sing";7
1019365663;"sing";2
1019543118;"sing";1
1019578609;"sing";2
1020394902;"sing";2
1020501375;"sing";1
1020820794;"sing";6
1021353159;"sing";2
1021495123;"sing";2
1021637087;"sing";6
1021672578;"sing";2
1022417889;"sing";1
1022488871;"sing";5
1022559853;"sing";3
1022843781;"sing";3
1022879272;"sing";1
1023340655;"sing";1
1023731056;"sing";1
1026144444;"sing";3
1026428372;"sing";2
1026641318;"sing";1
1028344886;"sing";2
1028415868;"sing";1
1028806269;"sing";4
1029338634;"sing";1
1031113184;"sing";1
1031255148;"sing";4
1032213405;"sing";1
1032745770;"sing";5
1033739518;"sing";4
1033952464;"sing";31
1034733266;"sing";2
1035762505;"sing";2
1035797996;"sing";9
1035868978;"sing";3
1036010942;"sing";1
1036152906;"sing";1
1036365852;"sing";2
1036578798;"sing";4
1036614289;"sing";1
1036720762;"sing";2
1037750001;"sing";3
1037856474;"sing";1
1037998438;"sing";1
1038069420;"sing";2
1038353348;"sing";10
1038708258;"sing";6
1038743749;"sing";1
1039347096;"sing";1
1040518299;"sing";2
1041121646;"sing";1
1043641507;"sing";4
1043783471;"sing";4
1043925435;"sing";7
1044599764;"sing";2
1044741728;"sing";3
1045345075;"sing";11
1045806458;"sing";2
1046374314;"sing";4
1046551769;"sing";7
1046587260;"sing";1
1046977661;"sing";6
1047758463;"sing";11
1047793954;"sing";1
1048113373;"sing";5
1048752211;"sing";9
1048787702;"sing";1
1049816941;"sing";2
1050526761;"sing";1
1051307563;"sing";1
1051733455;"sing";2
1051768946;"sing";2
1051804437;"sing";1
1052088365;"sing";1
1052620730;"sing";2
1052691712;"sing";2
1052869167;"sing";8
1053117604;"sing";1
1053153095;"sing";3
1053437023;"sing";2
1054146843;"sing";2
1054501753;"sing";1
1055779429;"sing";37
1055814920;"sing";1
1055992375;"sing";13
1056205321;"sing";5
1057518488;"sing";1
1057944380;"sing";1
1058370272;"sing";1
1058512236;"sing";6
1058618709;"sing";6
1059009110;"sing";50
1059754421;"sing";3
1061245043;"sing";1
1061351516;"sing";2
1061670935;"sing";2
1062167809;"sing";1
1062416246;"sing";3
1062664683;"sing";2
1062735665;"sing";7
1062877629;"sing";1
1063197048;"sing";5
1063906868;"sing";1
1064971598;"sing";8
1065184544;"sing";1
1065610436;"sing";2
1066000837;"sing";1
1066746148;"sing";8
1067172040;"sing";1
1068591680;"sing";1
1068662662;"sing";3
1068840117;"sing";1
1068875608;"sing";3
1069266009;"sing";2
1069407973;"sing";6
1069549937;"sing";14
1069585428;"sing";2
1070685649;"sing";29
1071466451;"sing";10
1071963325;"sing";1
1072495690;"sing";2
1075122024;"sing";6
1075228497;"sing";1
1075654389;"sing";1
1075973808;"sing";1
1076009299;"sing";4
1076151263;"sing";1
1076364209;"sing";1
1077109520;"sing";1
1077748358;"sing";1
1078032286;"sing";2
1078245232;"sing";2
1078351705;"sing";2
1078387196;"sing";3
1078458178;"sing";6
1078493669;"sing";2
1078884070;"sing";1
1079026034;"sing";3
1079061525;"sing";1
1079203489;"sing";3
1079487417;"sing";1
1080410183;"sing";3
1080729602;"sing";9
1080942548;"sing";3
1081155494;"sing";2
1081368440;"sing";1
1081439422;"sing";3
1081687859;"sing";3
1082149242;"sing";1
1082752589;"sing";2
1082930044;"sing";3
1083142990;"sing";4
1083426918;"sing";2
1084207720;"sing";1
1084314193;"sing";4
1085343432;"sing";4
1085378923;"sing";15
1085911288;"sing";1
1086656599;"sing";1
1087437401;"sing";1
1088431149;"sing";10
1089034496;"sing";1
1089353915;"sing";1
1089495879;"sing";1
1089673334;"sing";2
1089957262;"sing";15
1091944758;"sing";4
1095245421;"sing";2
1099042958;"sing";21
1099894742;"sing";5
1100143179;"sing";2
1101349873;"sing";1
1102379112;"sing";1
1102911477;"sing";3
1103372860;"sing";3
1104792500;"sing";1
1106602541;"sing";6
1106779996;"sing";1
1107063924;"sing";7
1107383343;"sing";6
1107525307;"sing";1
1107915708;"sing";1
1108590037;"sing";2
1110400078;"sing";1
1112245610;"sing";4
1114871944;"sing";3
1116327075;"sing";2
1116362566;"sing";3
1116504530;"sing";2
1116681985;"sing";5
1116859440;"sing";1
1117072386;"sing";4
1117320823;"sing";1
1117391805;"sing";10
1117675733;"sing";3
1117711224;"sing";1
1117924170;"sing";1
1117995152;"sing";2
1118137116;"sing";1
1118421044;"sing";4
1118563008;"sing";1
1118811445;"sing";13
1119521265;"sing";6
1119592247;"sing";1
1119734211;"sing";1
1119840684;"sing";3
1119947157;"sing";1
1119982648;"sing";2
1120053630;"sing";1
1120266576;"sing";9
1120408540;"sing";1
1121011887;"sing";1
1121118360;"sing";4
1121331306;"sing";9
1121473270;"sing";1
1121686216;"sing";1
1121721707;"sing";1
1121934653;"sing";1
1122254072;"sing";1
1122360545;"sing";3
1122573491;"sing";1
1122928401;"sing";1
1122963892;"sing";2
1123070365;"sing";8
1123567239;"sing";2
1123602730;"sing";9
1123922149;"sing";2
1123957640;"sing";1
1124312550;"sing";1
1124383532;"sing";1
1124525496;"sing";1
1124738442;"sing";2
1124773933;"sing";12
1125270807;"sing";1
1125554735;"sing";9
1125590226;"sing";1
1125838663;"sing";15
1126087100;"sing";1
1126229064;"sing";4
1126903393;"sing";15
1127080848;"sing";2
1127151830;"sing";2
1128252051;"sing";1
1128287542;"sing";41
1128429506;"sing";2
1128500488;"sing";1
1129636200;"sing";1
1130310529;"sing";3
1130665439;"sing";6
1130878385;"sing";2
1131055840;"sing";1
1131730169;"sing";4
1131836642;"sing";1
1132369007;"sing";4
1132404498;"sing";4
1133043336;"sing";2
1133327264;"sing";2
1133469228;"sing";8
1134001593;"sing";8
1134072575;"sing";3
1134533958;"sing";2
1134675922;"sing";3
1135456724;"sing";15
1135598688;"sing";1
1135811634;"sing";1
1136273017;"sing";2
1136343999;"sing";1
1136947346;"sing";12
1137018328;"sing";6
1137195783;"sing";1
1137266765;"sing";6
1137302256;"sing";1
1137337747;"sing";5
1137657166;"sing";3
1138473459;"sing";1
1138615423;"sing";2
1138792878;"sing";1
1138863860;"sing";4
1138934842;"sing";1
1139005824;"sing";1
1139041315;"sing";1
1139680153;"sing";5
1140531937;"sing";1
1140851356;"sing";5
1141028811;"sing";8
1141206266;"sing";4
1141312739;"sing";2
1141348230;"sing";3
1141490194;"sing";1
1141987068;"sing";1
1142022559;"sing";4
1142129032;"sing";1
1142696888;"sing";1
1142732379;"sing";1
1142767870;"sing";2
1142909834;"sing";6
1142945325;"sing";1
1143016307;"sing";1
1143122780;"sing";1
1143619654;"sing";2
1144010055;"sing";14
1144471438;"sing";1
1144506929;"sing";1
1144648893;"sing";2
1144684384;"sing";7
1144719875;"sing";23
1145713623;"sing";8
1145926569;"sing";5
1146458934;"sing";1
1146565407;"sing";7
1147026790;"sing";12
1147488173;"sing";3
1147523664;"sing";1
1147807592;"sing";2
1148091520;"sing";8
1148552903;"sing";3
1148588394;"sing";6
1148659376;"sing";1
1149014286;"sing";1
1149546651;"sing";2
1149759597;"sing";38
1149795088;"sing";1
1149830579;"sing";2
1149866070;"sing";1
1149937052;"sing";1
1150256471;"sing";1
1150398435;"sing";1
1150433926;"sing";1
1150540399;"sing";1
1150646872;"sing";1
1150682363;"sing";1
1150930800;"sing";2
1151179237;"sing";5
1151321201;"sing";6
1151392183;"sing";24
1151569638;"sing";2
1151711602;"sing";2
1151818075;"sing";1
1151889057;"sing";4
1152066512;"sing";1
1152527895;"sing";6
1152811823;"sing";2
1153131242;"sing";37
1153202224;"sing";14
1153308697;"sing";15
1153379679;"sing";4
1153450661;"sing";1
1153592625;"sing";2
1153628116;"sing";4
1153699098;"sing";5
1153841062;"sing";3
1154054008;"sing";1
1154373427;"sing";2
1154408918;"sing";23
1154479900;"sing";1
1154515391;"sing";1
1154586373;"sing";6
1154692846;"sing";1
1154728337;"sing";1
1154763828;"sing";2
1154976774;"sing";7
1155083247;"sing";7
1155331684;"sing";2
1155438157;"sing";8
1155473648;"sing";7
1155615612;"sing";7
1155651103;"sing";2
1157035252;"sing";3
1157070743;"sing";1
1157212707;"sing";25
1157319180;"sing";2
1157354671;"sing";2
1157532126;"sing";1
1157780563;"sing";1
1157993509;"sing";4
1158099982;"sing";1
1158135473;"sing";2
1158206455;"sing";1
1158277437;"sing";2
1158596856;"sing";2
1158632347;"sing";15
1159093730;"sing";1
1159200203;"sing";9
1159342167;"sing";3
1159697077;"sing";5
1159768059;"sing";2
1159945514;"sing";1
1160051987;"sing";1
1160406897;"sing";5
1160477879;"sing";3
1160690825;"sing";1
1160761807;"sing";4
1160903771;"sing";4
1160939262;"sing";1
1161294172;"sing";3
1161471627;"sing";3
1161507118;"sing";3
1161578100;"sing";5
1161613591;"sing";5
1161720064;"sing";5
1162252429;"sing";1
1162358902;"sing";5
1162394393;"sing";1
1162607339;"sing";1
1162820285;"sing";1
1162962249;"sing";3
1163033231;"sing";1
1163246177;"sing";1
1163459123;"sing";1
1163565596;"sing";24
1163601087;"sing";9
1163672069;"sing";3
1163743051;"sing";1
1164062470;"sing";1
1164168943;"sing";1
1164452871;"sing";2
1164488362;"sing";1
1164878763;"sing";1
1164914254;"sing";2
1165127200;"sing";2
1165304655;"sing";2
1165375637;"sing";2
1165588583;"sing";6
1165659565;"sing";2
1165730547;"sing";1
1165837020;"sing";2
1165872511;"sing";1
1165943493;"sing";3
1166049966;"sing";3
1166085457;"sing";2
1166262912;"sing";2
1166369385;"sing";1
1167150187;"sing";1
1167363133;"sing";1
1167505097;"sing";1
1167576079;"sing";2
1168072953;"sing";10
1168392372;"sing";1
1168463354;"sing";3
1169173174;"sing";1
1169208665;"sing";5
1169244156;"sing";5
1169705539;"sing";1
1169741030;"sing";2
1169776521;"sing";1
1169918485;"sing";2
1170166922;"sing";1
1170237904;"sing";8
1170344377;"sing";4
1170628305;"sing";1
1170912233;"sing";1
1171125179;"sing";1
1171267143;"sing";5
1171338125;"sing";16
1171409107;"sing";2
1171799508;"sing";4
1171905981;"sing";1
1172118927;"sing";3
1172154418;"sing";1
1172296382;"sing";1
1172580310;"sing";1
1172828747;"sing";1
1172899729;"sing";3
1173148166;"sing";2
1173325621;"sing";1
1173396603;"sing";1
1173503076;"sing";1
1173538567;"sing";1
1173716022;"sing";2
1173822495;"sing";12
1173999950;"sing";1
1174106423;"sing";1
1174212896;"sing";2
1174425842;"sing";1
1174993698;"sing";1
1175739009;"sing";1
1176306865;"sing";4
1176555302;"sing";22
1176626284;"sing";2
1177194140;"sing";1
1177265122;"sing";1
1177584541;"sing";2
1177868469;"sing";2
1177939451;"sing";4
1178045924;"sing";44
1178187888;"sing";3
1178542798;"sing";3
1178968690;"sing";2
1179004181;"sing";2
1179075163;"sing";1
1179501055;"sing";9
1181169132;"sing";32
1181488551;"sing";5
1181843461;"sing";1
1183121137;"sing";10
1183405065;"sing";3
1183724484;"sing";1
1183795466;"sing";3
1183830957;"sing";1
1183866448;"sing";5
1184789214;"sing";1
1185144124;"sing";1
1185534525;"sing";2
1185853944;"sing";2
1185995908;"sing";3
1186173363;"sing";1
1186563764;"sing";11
1186705728;"sing";2
1187344566;"sing";1
1187699476;"sing";3
1187805949;"sing";19
1187983404;"sing";2
1188160859;"sing";3
1188373805;"sing";4
1188409296;"sing";1
1188586751;"sing";1
1189048134;"sing";2
1189580499;"sing";12
1189651481;"sing";5
1189828936;"sing";24
1190396792;"sing";1
1190822684;"sing";11
1190964648;"sing";1
1191035630;"sing";12
1191071121;"sing";1
1191816432;"sing";1
1192739198;"sing";3
1194052365;"sing";1
1194833167;"sing";7
1194868658;"sing";18
1195046113;"sing";5
1195897897;"sing";17
1195933388;"sing";2
1196181825;"sing";2
1196252807;"sing";2
1196643208;"sing";2
1196820663;"sing";6
1196927136;"sing";4
1197424010;"sing";5
1197494992;"sing";4
1197601465;"sing";1
1197707938;"sing";1
1198098339;"sing";2
1198204812;"sing";6
1198346776;"sing";2
1198737177;"sing";1
1198808159;"sing";6
1198879141;"sing";7
1198914632;"sing";1
1198950123;"sing";1
1199198560;"sing";22
1199446997;"sing";1
1199801907;"sing";3
1199872889;"sing";3
1200085835;"sing";1
1200263290;"sing";6
1200440745;"sing";1
1200618200;"sing";1
1200973110;"sing";1
1201079583;"sing";1
1201434493;"sing";2
1201789403;"sing";14
1201824894;"sing";1
1201860385;"sing";1
1201966858;"sing";1
1202321768;"sing";1
1202712169;"sing";2
1202818642;"sing";1
1203067079;"sing";4
1203209043;"sing";2
1203351007;"sing";1
1203386498;"sing";2
1203563953;"sing";4
1203599444;"sing";6
1203812390;"sing";7
1204096318;"sing";1
1204167300;"sing";6
1204202791;"sing";2
1204273773;"sing";4
1204415737;"sing";4
1204451228;"sing";2
1204522210;"sing";4
1204628683;"sing";3
1204664174;"sing";1
1204699665;"sing";1
1204770647;"sing";3
1204841629;"sing";2
1205054575;"sing";2
1205267521;"sing";1
1205409485;"sing";1
1205586940;"sing";2
1205622431;"sing";1
1205728904;"sing";2
1205906359;"sing";10
1206083814;"sing";3
1206119305;"sing";1
1206190287;"sing";1
1206296760;"sing";2
1206332251;"sing";2
1206367742;"sing";1
1206616179;"sing";2
1206687161;"sing";1
1206793634;"sing";1
1206935598;"sing";1
1207432472;"sing";3
1207574436;"sing";2
1207609927;"sing";8
1207680909;"sing";1
1207858364;"sing";3
1208035819;"sing";21
1208213274;"sing";2
1208319747;"sing";1
1208355238;"sing";1
1208497202;"sing";2
1208568184;"sing";1
1208603675;"sing";1
1208674657;"sing";1
1208710148;"sing";22
1209348986;"sing";1
1209419968;"sing";2
1209455459;"sing";1
1209526441;"sing";4
1209561932;"sing";1
1209703896;"sing";8
1209739387;"sing";3
1209774878;"sing";2
1209881351;"sing";2
1210129788;"sing";1
1210200770;"sing";4
1210378225;"sing";4
1210591171;"sing";7
1210662153;"sing";1
1210733135;"sing";8
1210768626;"sing";1
1211088045;"sing";2
1211123536;"sing";12
1211230009;"sing";1
1211300991;"sing";8
1211371973;"sing";12
1211442955;"sing";1
1211478446;"sing";37
1211655901;"sing";6
1212081793;"sing";3
1212365721;"sing";1
1212436703;"sing";3
1212472194;"sing";2
1212507685;"sing";1
1212827104;"sing";3
1212862595;"sing";1
1213075541;"sing";2
1213111032;"sing";4
1213288487;"sing";6
1213359469;"sing";4
1213536924;"sing";4
1213643397;"sing";1
1213714379;"sing";2
1213749870;"sing";2
1214069289;"sing";2
1214104780;"sing";3
1214140271;"sing";2
1214282235;"sing";1
1214459690;"sing";2
1214601654;"sing";3
1214637145;"sing";15
1214779109;"sing";1
1215134019;"sing";1
1215205001;"sing";7
1215240492;"sing";87
1215701875;"sing";1
1215950312;"sing";10
1216056785;"sing";1
1216127767;"sing";1
1216163258;"sing";1
1216198749;"sing";3
1216411695;"sing";30
1216624641;"sing";1
1216766605;"sing";4
1217192497;"sing";5
1217227988;"sing";13
1217547407;"sing";1
1217618389;"sing";2
1217653880;"sing";3
1217724862;"sing";34
1217760353;"sing";2
1217866826;"sing";2
1218150754;"sing";1
1218186245;"sing";1
1218221736;"sing";2
1218434682;"sing";1
1218505664;"sing";1
1218683119;"sing";3
1218789592;"sing";2
1218860574;"sing";2
1218896065;"sing";26
1219002538;"sing";4
1219357448;"sing";2
1219499412;"sing";1
1220031777;"sing";2
1220102759;"sing";4
1220209232;"sing";2
1220315705;"sing";8
1220386687;"sing";1
1220422178;"sing";1
1220457669;"sing";1
1220741597;"sing";1
1220919052;"sing";6
1221025525;"sing";2
1221238471;"sing";3
1221309453;"sing";3
1221628872;"sing";5
1221770836;"sing";2
1221983782;"sing";9
1222125746;"sing";3
1222232219;"sing";1
1222374183;"sing";5
1222942039;"sing";1
1223403422;"sing";1
1223438913;"sing";1
1223474404;"sing";4
1223545386;"sing";1
1223580877;"sing";7
1223687350;"sing";1
1223722841;"sing";4
1223758332;"sing";2
1223793823;"sing";14
1223829314;"sing";6
1224042260;"sing";3
1224255206;"sing";10
1224574625;"sing";1
1224716589;"sing";8
1224929535;"sing";13
1225071499;"sing";1
1225994265;"sing";3
1226065247;"sing";13
1226100738;"sing";3
1226136229;"sing";2
1226313684;"sing";1
1226526630;"sing";3
1226668594;"sing";4
1226704085;"sing";5
1226881540;"sing";1
1226917031;"sing";4
1227058995;"sing";1
1227129977;"sing";4
1227413905;"sing";2
1227591360;"sing";30
1227697833;"sing";5
1227946270;"sing";7
1228123725;"sing";1
1228159216;"sing";2
1228407653;"sing";1
1228443144;"sing";1
1228549617;"sing";1
1228585108;"sing";2
1228727072;"sing";3
1228798054;"sing";2
1228904527;"sing";1
1228975509;"sing";5
1229081982;"sing";2
1229117473;"sing";2
1229152964;"sing";1
1229188455;"sing";2
1229259437;"sing";2
1229543365;"sing";8
1229756311;"sing";1
1229791802;"sing";3
1229862784;"sing";5
1229933766;"sing";2
1229969257;"sing";6
1230040239;"sing";13
1230075730;"sing";2
1230324167;"sing";5
1230501622;"sing";1
1230537113;"sing";38
1230679077;"sing";3
1230714568;"sing";5
1230856532;"sing";3
1231140460;"sing";1
1231211442;"sing";2
1231246933;"sing";3
1231317915;"sing";1
1231637334;"sing";1
1231672825;"sing";1
1231814789;"sing";1
1231921262;"sing";1
1232027735;"sing";1
1232063226;"sing";1
1232205190;"sing";1
1232453627;"sing";2
1232560100;"sing";1
1232879519;"sing";2
1232950501;"sing";2
1233340902;"sing";2
1233589339;"sing";2
1233624830;"sing";4
1233660321;"sing";11
1233873267;"sing";50
1233908758;"sing";1
1234086213;"sing";2
1234121704;"sing";2
1234192686;"sing";2
1234547596;"sing";9
1234618578;"sing";3
1234725051;"sing";1
1234796033;"sing";3
1235079961;"sing";7
1235221925;"sing";1
1235363889;"sing";1
1235505853;"sing";1
1235541344;"sing";8
1235576835;"sing";3
1236038218;"sing";2
1236109200;"sing";1
1236322146;"sing";7
1236357637;"sing";1
1236464110;"sing";3
1236535092;"sing";1
1236570583;"sing";1
1236606074;"sing";9
1236641565;"sing";1
1236783529;"sing";1
1236960984;"sing";4
1236996475;"sing";1
1237315894;"sing";2
1237848259;"sing";1
1237990223;"sing";1
1238309642;"sing";1
1238380624;"sing";31
1238664552;"sing";16
1239764773;"sing";1
1239800264;"sing";12
1240084192;"sing";9
1240332629;"sing";6
1240439102;"sing";3
1240652048;"sing";5
1240794012;"sing";4
1241006958;"sing";1
1241148922;"sing";2
1241184413;"sing";6
1241219904;"sing";13
1241468341;"sing";3
1241681287;"sing";10
1241823251;"sing";2
1242568562;"sing";4
1242887981;"sing";2
1242923472;"sing";1
1242994454;"sing";5
1243065436;"sing";5
1243171909;"sing";1
1243810747;"sing";6
1244272130;"sing";2
1244769004;"sing";1
1244804495;"sing";5
1244839986;"sing";7
1245123914;"sing";3
1245265878;"sing";5
1245478824;"sing";3
1245727261;"sing";4
1245833734;"sing";1
1246153153;"sing";1
1246401590;"sing";1
1246437081;"sing";7
1246472572;"sing";8
1246685518;"sing";8
1246898464;"sing";6
1246969446;"sing";1
1247004937;"sing";1
1247324356;"sing";5
1247466320;"sing";4
1247572793;"sing";1
1247998685;"sing";2
1248069667;"sing";1
1248424577;"sing";2
1248743996;"sing";1
1248779487;"sing";2
1249595780;"sing";9
1249702253;"sing";1
1249844217;"sing";2
1249879708;"sing";1
1249915199;"sing";2
1250270109;"sing";1
1250376582;"sing";3
1250554037;"sing";4
1250696001;"sing";3
1250908947;"sing";1
1250944438;"sing";2
1251192875;"sing";7
1251512294;"sing";2
1252328587;"sing";4
1252648006;"sing";2
1252825461;"sing";2
1253109389;"sing";1
1253215862;"sing";1
1253606263;"sing";4
1253819209;"sing";1
1254138628;"sing";2
1254883939;"sing";4
1254990412;"sing";7
1255487286;"sing";5
1255558268;"sing";4
1256055142;"sing";15
1256161615;"sing";12
1256232597;"sing";5
1256339070;"sing";35
1256410052;"sing";1
1256871435;"sing";9
1256977908;"sing";27
1257332818;"sing";2
1257403800;"sing";2
1257545764;"sing";1
1257723219;"sing";1
1257900674;"sing";14
1258042638;"sing";3
1258078129;"sing";3
1258113620;"sing";2
1258149111;"sing";1
1258291075;"sing";1
1258397548;"sing";2
1259071877;"sing";5
1259107368;"sing";2
1259320314;"sing";3
1259391296;"sing";2
1259533260;"sing";1
1259781697;"sing";19
1260243080;"sing";1
1260314062;"sing";1
1260349553;"sing";4
1260527008;"sing";2
1260704463;"sing";7
1260952900;"sing";1
1261023882;"sing";1
1261059373;"sing";6
1261201337;"sing";4
1261804684;"sing";1
1262124103;"sing";3
1262230576;"sing";4
1262301558;"sing";3
1262514504;"sing";1
1262656468;"sing";8
1263046869;"sing";3
1263401779;"sing";1
1263508252;"sing";6
1263685707;"sing";4
1263969635;"sing";4
1264785928;"sing";8
1264856910;"sing";1
1265034365;"sing";1
1265318293;"sing";2
1265353784;"sing";1
1265389275;"sing";4
1265744185;"sing";5
1265850658;"sing";3
1265921640;"sing";12
1265957131;"sing";3
1266028113;"sing";7
1266773424;"sing";1
1266986370;"sing";1
1267128334;"sing";2
1267305789;"sing";9
1267447753;"sing";5
1267554226;"sing";1
